date,hits,keyword,geo,time,gprop,category
2017-04-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-05-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-06-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-07-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-08-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-09-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-10-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-11-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2017-12-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-01-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-02-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-03-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-04-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-05-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-06-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-07-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-08-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-09-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-10-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-11-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2018-12-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-01-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-02-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-03-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-04-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-05-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-06-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-07-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-08-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-09-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-10-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-11-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2019-12-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-01-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-02-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-03-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-04-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-05-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-06-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-07-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-08-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-09-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-10-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-11-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2020-12-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-01-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-02-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-03-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-04-01T00:00:00Z,0,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-05-01T00:00:00Z,0.5,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-06-01T00:00:00Z,12,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-07-01T00:00:00Z,7,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-08-01T00:00:00Z,8,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-09-01T00:00:00Z,5,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-10-01T00:00:00Z,5,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-11-01T00:00:00Z,7,Wegovy,US,2016-01-01 2025-01-07,web,0
2021-12-01T00:00:00Z,6,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-01-01T00:00:00Z,8,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-02-01T00:00:00Z,9,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-03-01T00:00:00Z,10,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-04-01T00:00:00Z,13,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-05-01T00:00:00Z,11,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-06-01T00:00:00Z,11,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-07-01T00:00:00Z,10,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-08-01T00:00:00Z,10,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-09-01T00:00:00Z,9,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-10-01T00:00:00Z,14,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-11-01T00:00:00Z,15,Wegovy,US,2016-01-01 2025-01-07,web,0
2022-12-01T00:00:00Z,16,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-01-01T00:00:00Z,34,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-02-01T00:00:00Z,41,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-03-01T00:00:00Z,45,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-04-01T00:00:00Z,50,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-05-01T00:00:00Z,60,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-06-01T00:00:00Z,57,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-07-01T00:00:00Z,44,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-08-01T00:00:00Z,44,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-09-01T00:00:00Z,38,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-10-01T00:00:00Z,36,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-11-01T00:00:00Z,38,Wegovy,US,2016-01-01 2025-01-07,web,0
2023-12-01T00:00:00Z,36,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-01-01T00:00:00Z,38,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-02-01T00:00:00Z,39,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-03-01T00:00:00Z,50,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-04-01T00:00:00Z,45,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-05-01T00:00:00Z,50,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-06-01T00:00:00Z,58,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-07-01T00:00:00Z,55,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-08-01T00:00:00Z,51,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-09-01T00:00:00Z,46,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-10-01T00:00:00Z,47,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-11-01T00:00:00Z,45,Wegovy,US,2016-01-01 2025-01-07,web,0
2024-12-01T00:00:00Z,43,Wegovy,US,2016-01-01 2025-01-07,web,0
2025-01-01T00:00:00Z,48,Wegovy,US,2016-01-01 2025-01-07,web,0
2016-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2017-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2018-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2019-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2020-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-05-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-06-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-07-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-08-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-09-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-10-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-11-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2021-12-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-01-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-02-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-03-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-04-01T00:00:00Z,0,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-05-01T00:00:00Z,1,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-06-01T00:00:00Z,4,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-07-01T00:00:00Z,9,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-08-01T00:00:00Z,15,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-09-01T00:00:00Z,26,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-10-01T00:00:00Z,37,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-11-01T00:00:00Z,40,Mounjaro,US,2016-01-01 2025-01-07,web,0
2022-12-01T00:00:00Z,39,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-01-01T00:00:00Z,42,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-02-01T00:00:00Z,38,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-03-01T00:00:00Z,41,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-04-01T00:00:00Z,44,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-05-01T00:00:00Z,41,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-06-01T00:00:00Z,45,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-07-01T00:00:00Z,42,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-08-01T00:00:00Z,36,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-09-01T00:00:00Z,30,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-10-01T00:00:00Z,34,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-11-01T00:00:00Z,43,Mounjaro,US,2016-01-01 2025-01-07,web,0
2023-12-01T00:00:00Z,38,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-01-01T00:00:00Z,41,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-02-01T00:00:00Z,40,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-03-01T00:00:00Z,49,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-04-01T00:00:00Z,44,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-05-01T00:00:00Z,43,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-06-01T00:00:00Z,38,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-07-01T00:00:00Z,39,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-08-01T00:00:00Z,37,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-09-01T00:00:00Z,33,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-10-01T00:00:00Z,37,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-11-01T00:00:00Z,34,Mounjaro,US,2016-01-01 2025-01-07,web,0
2024-12-01T00:00:00Z,38,Mounjaro,US,2016-01-01 2025-01-07,web,0
2025-01-01T00:00:00Z,47,Mounjaro,US,2016-01-01 2025-01-07,web,0
2016-01-01T00:00:00Z,100,Paleo,US,2016-01-01 2025-01-07,web,0
2016-02-01T00:00:00Z,86,Paleo,US,2016-01-01 2025-01-07,web,0
2016-03-01T00:00:00Z,76,Paleo,US,2016-01-01 2025-01-07,web,0
2016-04-01T00:00:00Z,83,Paleo,US,2016-01-01 2025-01-07,web,0
2016-05-01T00:00:00Z,75,Paleo,US,2016-01-01 2025-01-07,web,0
2016-06-01T00:00:00Z,73,Paleo,US,2016-01-01 2025-01-07,web,0
2016-07-01T00:00:00Z,71,Paleo,US,2016-01-01 2025-01-07,web,0
2016-08-01T00:00:00Z,72,Paleo,US,2016-01-01 2025-01-07,web,0
2016-09-01T00:00:00Z,70,Paleo,US,2016-01-01 2025-01-07,web,0
2016-10-01T00:00:00Z,67,Paleo,US,2016-01-01 2025-01-07,web,0
2016-11-01T00:00:00Z,61,Paleo,US,2016-01-01 2025-01-07,web,0
2016-12-01T00:00:00Z,59,Paleo,US,2016-01-01 2025-01-07,web,0
2017-01-01T00:00:00Z,95,Paleo,US,2016-01-01 2025-01-07,web,0
2017-02-01T00:00:00Z,77,Paleo,US,2016-01-01 2025-01-07,web,0
2017-03-01T00:00:00Z,77,Paleo,US,2016-01-01 2025-01-07,web,0
2017-04-01T00:00:00Z,73,Paleo,US,2016-01-01 2025-01-07,web,0
2017-05-01T00:00:00Z,67,Paleo,US,2016-01-01 2025-01-07,web,0
2017-06-01T00:00:00Z,63,Paleo,US,2016-01-01 2025-01-07,web,0
2017-07-01T00:00:00Z,65,Paleo,US,2016-01-01 2025-01-07,web,0
2017-08-01T00:00:00Z,60,Paleo,US,2016-01-01 2025-01-07,web,0
2017-09-01T00:00:00Z,56,Paleo,US,2016-01-01 2025-01-07,web,0
2017-10-01T00:00:00Z,62,Paleo,US,2016-01-01 2025-01-07,web,0
2017-11-01T00:00:00Z,59,Paleo,US,2016-01-01 2025-01-07,web,0
2017-12-01T00:00:00Z,58,Paleo,US,2016-01-01 2025-01-07,web,0
2018-01-01T00:00:00Z,93,Paleo,US,2016-01-01 2025-01-07,web,0
2018-02-01T00:00:00Z,72,Paleo,US,2016-01-01 2025-01-07,web,0
2018-03-01T00:00:00Z,67,Paleo,US,2016-01-01 2025-01-07,web,0
2018-04-01T00:00:00Z,63,Paleo,US,2016-01-01 2025-01-07,web,0
2018-05-01T00:00:00Z,57,Paleo,US,2016-01-01 2025-01-07,web,0
2018-06-01T00:00:00Z,55,Paleo,US,2016-01-01 2025-01-07,web,0
2018-07-01T00:00:00Z,58,Paleo,US,2016-01-01 2025-01-07,web,0
2018-08-01T00:00:00Z,53,Paleo,US,2016-01-01 2025-01-07,web,0
2018-09-01T00:00:00Z,48,Paleo,US,2016-01-01 2025-01-07,web,0
2018-10-01T00:00:00Z,47,Paleo,US,2016-01-01 2025-01-07,web,0
2018-11-01T00:00:00Z,44,Paleo,US,2016-01-01 2025-01-07,web,0
2018-12-01T00:00:00Z,49,Paleo,US,2016-01-01 2025-01-07,web,0
2019-01-01T00:00:00Z,70,Paleo,US,2016-01-01 2025-01-07,web,0
2019-02-01T00:00:00Z,49,Paleo,US,2016-01-01 2025-01-07,web,0
2019-03-01T00:00:00Z,47,Paleo,US,2016-01-01 2025-01-07,web,0
2019-04-01T00:00:00Z,40,Paleo,US,2016-01-01 2025-01-07,web,0
2019-05-01T00:00:00Z,36,Paleo,US,2016-01-01 2025-01-07,web,0
2019-06-01T00:00:00Z,37,Paleo,US,2016-01-01 2025-01-07,web,0
2019-07-01T00:00:00Z,35,Paleo,US,2016-01-01 2025-01-07,web,0
2019-08-01T00:00:00Z,34,Paleo,US,2016-01-01 2025-01-07,web,0
2019-09-01T00:00:00Z,34,Paleo,US,2016-01-01 2025-01-07,web,0
2019-10-01T00:00:00Z,32,Paleo,US,2016-01-01 2025-01-07,web,0
2019-11-01T00:00:00Z,33,Paleo,US,2016-01-01 2025-01-07,web,0
2019-12-01T00:00:00Z,29,Paleo,US,2016-01-01 2025-01-07,web,0
2020-01-01T00:00:00Z,43,Paleo,US,2016-01-01 2025-01-07,web,0
2020-02-01T00:00:00Z,34,Paleo,US,2016-01-01 2025-01-07,web,0
2020-03-01T00:00:00Z,26,Paleo,US,2016-01-01 2025-01-07,web,0
2020-04-01T00:00:00Z,30,Paleo,US,2016-01-01 2025-01-07,web,0
2020-05-01T00:00:00Z,30,Paleo,US,2016-01-01 2025-01-07,web,0
2020-06-01T00:00:00Z,29,Paleo,US,2016-01-01 2025-01-07,web,0
2020-07-01T00:00:00Z,27,Paleo,US,2016-01-01 2025-01-07,web,0
2020-08-01T00:00:00Z,26,Paleo,US,2016-01-01 2025-01-07,web,0
2020-09-01T00:00:00Z,27,Paleo,US,2016-01-01 2025-01-07,web,0
2020-10-01T00:00:00Z,24,Paleo,US,2016-01-01 2025-01-07,web,0
2020-11-01T00:00:00Z,23,Paleo,US,2016-01-01 2025-01-07,web,0
2020-12-01T00:00:00Z,22,Paleo,US,2016-01-01 2025-01-07,web,0
2021-01-01T00:00:00Z,30,Paleo,US,2016-01-01 2025-01-07,web,0
2021-02-01T00:00:00Z,26,Paleo,US,2016-01-01 2025-01-07,web,0
2021-03-01T00:00:00Z,22,Paleo,US,2016-01-01 2025-01-07,web,0
2021-04-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2021-05-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2021-06-01T00:00:00Z,19,Paleo,US,2016-01-01 2025-01-07,web,0
2021-07-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2021-08-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2021-09-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2021-10-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2021-11-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2021-12-01T00:00:00Z,16,Paleo,US,2016-01-01 2025-01-07,web,0
2022-01-01T00:00:00Z,26,Paleo,US,2016-01-01 2025-01-07,web,0
2022-02-01T00:00:00Z,22,Paleo,US,2016-01-01 2025-01-07,web,0
2022-03-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2022-04-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2022-05-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2022-06-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2022-07-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2022-08-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2022-09-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2022-10-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2022-11-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2022-12-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2023-01-01T00:00:00Z,21,Paleo,US,2016-01-01 2025-01-07,web,0
2023-02-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2023-03-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
2023-04-01T00:00:00Z,16,Paleo,US,2016-01-01 2025-01-07,web,0
2023-05-01T00:00:00Z,14,Paleo,US,2016-01-01 2025-01-07,web,0
2023-06-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2023-07-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2023-08-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2023-09-01T00:00:00Z,18,Paleo,US,2016-01-01 2025-01-07,web,0
2023-10-01T00:00:00Z,19,Paleo,US,2016-01-01 2025-01-07,web,0
2023-11-01T00:00:00Z,16,Paleo,US,2016-01-01 2025-01-07,web,0
2023-12-01T00:00:00Z,16,Paleo,US,2016-01-01 2025-01-07,web,0
2024-01-01T00:00:00Z,20,Paleo,US,2016-01-01 2025-01-07,web,0
2024-02-01T00:00:00Z,16,Paleo,US,2016-01-01 2025-01-07,web,0
2024-03-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2024-04-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2024-05-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2024-06-01T00:00:00Z,13,Paleo,US,2016-01-01 2025-01-07,web,0
2024-07-01T00:00:00Z,13,Paleo,US,2016-01-01 2025-01-07,web,0
2024-08-01T00:00:00Z,14,Paleo,US,2016-01-01 2025-01-07,web,0
2024-09-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2024-10-01T00:00:00Z,15,Paleo,US,2016-01-01 2025-01-07,web,0
2024-11-01T00:00:00Z,14,Paleo,US,2016-01-01 2025-01-07,web,0
2024-12-01T00:00:00Z,14,Paleo,US,2016-01-01 2025-01-07,web,0
2025-01-01T00:00:00Z,17,Paleo,US,2016-01-01 2025-01-07,web,0
